# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ASCC2	ENSG00000100325	ENST00000460313	retained_intron	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
ASCC2	ENSG00000100325	ENST00000462454	retained_intron	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
ASCC2	ENSG00000100325	ENST00000465667	retained_intron	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
ASCC2	ENSG00000100325	ENST00000492821	retained_intron	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
ASCC2	ENSG00000100325	ENST00000495681	retained_intron	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
ASCC2	ENSG00000100325	ENST00000495967	processed_transcript	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
ASCC2	ENSG00000100325	ENST00000542393	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
ASLP1	ENSG00000244723	ENST00000428790	unprocessed_pseudogene	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
ATP6V1E1	ENSG00000131100	ENST00000253413	protein_coding	0	0	0	89	0	0	0	0	0	0	39	0	39	0	0	0	0	0	0	0	0	11
ATP6V1E1	ENSG00000131100	ENST00000399796	protein_coding	0	0	0	89	0	0	0	0	0	0	39	0	39	0	0	0	0	0	0	0	0	11
ATP6V1E1	ENSG00000131100	ENST00000399798	protein_coding	0	0	0	89	0	0	0	0	0	0	39	0	39	0	0	0	0	0	0	0	0	11
ATP6V1E1	ENSG00000131100	ENST00000413576	protein_coding	0	2	0	70	0	0	0	0	0	0	22	0	38	0	0	0	0	1	0	0	1	11
ATP6V1E1	ENSG00000131100	ENST00000460085	processed_transcript	0	0	0	33	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	11
ATP6V1E1	ENSG00000131100	ENST00000473248	retained_intron	0	0	0	40	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	1
ATP6V1E1	ENSG00000131100	ENST00000478963	processed_transcript	0	0	0	33	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	11
ATP6V1E1	ENSG00000131100	ENST00000481365	retained_intron	0	0	0	37	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	10
ATP6V1E1	ENSG00000131100	ENST00000484653	retained_intron	0	0	0	37	0	0	0	0	0	0	7	0	15	0	5	0	0	0	0	0	0	10
ATXN10	ENSG00000130638	ENST00000252934	protein_coding	0	1	1	134	0	0	0	0	0	0	0	0	134	1	0	0	0	0	0	0	1	0
ATXN10	ENSG00000130638	ENST00000381061	protein_coding	0	1	1	134	0	0	0	0	0	0	0	0	134	1	0	0	0	0	0	0	1	0
ATXN10	ENSG00000130638	ENST00000402380	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4
ATXN10	ENSG00000130638	ENST00000435026	protein_coding	0	1	1	76	0	0	0	0	0	0	0	0	63	1	0	0	0	0	0	0	1	13
ATXN10	ENSG00000130638	ENST00000451241	processed_transcript	0	0	0	54	0	0	0	0	0	0	0	0	50	0	2	0	0	0	0	0	0	2
ATXN10	ENSG00000130638	ENST00000464482	processed_transcript	0	0	0	12	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	4
ATXN10	ENSG00000130638	ENST00000470722	processed_transcript	0	0	0	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	16
ATXN10	ENSG00000130638	ENST00000476998	processed_transcript	0	0	0	51	0	0	0	0	0	0	5	0	46	0	0	0	0	0	0	0	0	0
ATXN10	ENSG00000130638	ENST00000483549	retained_intron	0	0	0	52	0	0	0	0	0	0	4	0	45	0	2	0	0	0	0	0	0	1
ATXN10	ENSG00000130638	ENST00000493643	processed_transcript	0	0	0	54	0	0	0	0	0	0	0	0	50	0	2	0	0	0	0	0	0	2
ATXN10	ENSG00000130638	ENST00000498009	processed_transcript	0	0	0	45	0	0	0	0	0	0	6	0	39	0	0	0	0	0	0	0	0	0
ATXN10	ENSG00000130638	ENST00000640901	protein_coding	0	1	1	87	0	0	0	0	0	0	3	0	84	1	0	0	0	0	0	0	1	0
BAIAP2L2	ENSG00000128298	ENST00000332536	protein_coding	0	2	0	29	4	0	0	0	0	0	9	0	16	0	0	0	0	0	0	0	2	0
BAIAP2L2	ENSG00000128298	ENST00000381669	protein_coding	0	2	1	42	2	0	0	0	0	0	11	0	25	1	0	0	0	1	0	0	2	4
BAIAP2L2	ENSG00000128298	ENST00000428572	protein_coding	0	2	0	25	0	0	0	0	0	0	13	0	12	0	0	0	0	0	0	0	2	0
BAIAP2L2	ENSG00000128298	ENST00000679603	nonsense_mediated_decay	0	1	0	50	6	0	0	0	0	0	13	0	21	0	7	0	0	1	0	0	0	4
BAIAP2L2	ENSG00000128298	ENST00000680818	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
BAIAP2L2	ENSG00000128298	ENST00000681084	retained_intron	0	0	0	27	0	0	0	0	0	0	9	0	4	0	14	0	0	0	0	0	0	0
BAIAP2L2	ENSG00000128298	ENST00000681104	nonsense_mediated_decay	0	1	0	17	0	0	0	0	0	0	0	0	13	0	1	0	0	1	0	0	0	4
BCL2L13	ENSG00000099968	ENST00000317582	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000337612	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000355028	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000399777	nonsense_mediated_decay	0	0	0	17	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	12
BCL2L13	ENSG00000099968	ENST00000399781	processed_transcript	0	0	0	62	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	6
BCL2L13	ENSG00000099968	ENST00000399782	protein_coding	0	0	0	62	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	6
BCL2L13	ENSG00000099968	ENST00000418951	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000464649	processed_transcript	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000493680	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000498133	nonsense_mediated_decay	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000538149	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000543133	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000611738	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000616863	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000618481	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
BCRP2	ENSG00000169668	ENST00000398241	retained_intron	0	0	0	11	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000447763	transcribed_unprocessed_pseudogene	0	0	0	29	0	0	0	0	0	0	0	0	23	0	3	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000461808	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000624908	retained_intron	0	0	0	11	0	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0
BCRP2	ENSG00000169668	ENST00000686994	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000687229	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000688409	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000689110	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000689368	processed_transcript	0	0	0	29	0	0	0	0	0	0	8	0	18	0	0	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000690134	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	0	23	0	3	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000691409	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000691581	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000691627	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	0	23	0	3	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000691729	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000692127	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	3
BCRP2	ENSG00000169668	ENST00000692296	processed_transcript	0	0	0	29	0	0	0	0	0	0	8	0	18	0	0	0	0	0	0	0	0	3
BCRP3	ENSG00000215481	ENST00000447261	retained_intron	0	0	0	25	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	21
BCRP3	ENSG00000215481	ENST00000621462		0	0	0	25	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	21
BCRP6	ENSG00000169662	ENST00000510112	unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BPIFC	ENSG00000184459	ENST00000300399	protein_coding	0	2	1	11	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	2	1
BPIFC	ENSG00000184459	ENST00000397450	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1
BPIFC	ENSG00000184459	ENST00000397452	protein_coding	0	2	1	11	0	0	1	0	0	0	0	0	10	1	0	0	0	0	0	0	2	0
BPIFC	ENSG00000184459	ENST00000534972	nonsense_mediated_decay	0	0	0	12	3	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0
C1QTNF6	ENSG00000133466	ENST00000467564	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
C1QTNF6	ENSG00000133466	ENST00000470655	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
C1QTNF6	ENSG00000133466	ENST00000497071	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
C22orf39	ENSG00000242259	ENST00000399562	protein_coding	0	0	0	12	7	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
C22orf39	ENSG00000242259	ENST00000399568	protein_coding	0	0	0	12	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0
C22orf39	ENSG00000242259	ENST00000509549	nonsense_mediated_decay	0	0	0	78	3	0	0	0	0	0	12	0	60	0	3	0	0	0	0	0	0	0
C22orf42	ENSG00000205856	ENST00000382097	protein_coding	0	1	0	8	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	3
C22orf42	ENSG00000205856	ENST00000467813	retained_intron	0	0	0	9	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	3
C22orf42	ENSG00000205856	ENST00000490640	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CA15P1	ENSG00000241527	ENST00000481698	unitary_pseudogene	0	0	0	21	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	3
CA15P2	ENSG00000273907	ENST00000611168	unprocessed_pseudogene	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CABIN1	ENSG00000099991	ENST00000263119	protein_coding	0	3	1	200	0	0	0	0	0	0	24	0	177	1	0	0	0	1	0	0	2	0
CABIN1	ENSG00000099991	ENST00000337989	protein_coding	0	0	0	35	0	0	0	0	0	0	24	0	11	0	0	0	0	0	0	0	0	0
CABIN1	ENSG00000099991	ENST00000398319	protein_coding	0	3	1	200	0	0	0	0	0	0	24	0	177	1	0	0	0	1	0	0	2	0
CABIN1	ENSG00000099991	ENST00000405822	protein_coding	0	3	1	200	0	0	0	0	0	0	24	0	177	1	0	0	0	1	0	0	2	0
CABIN1	ENSG00000099991	ENST00000445422	protein_coding	0	3	1	70	0	0	0	0	0	0	0	0	71	1	0	0	0	1	0	0	2	0
CABIN1	ENSG00000099991	ENST00000454754	protein_coding	0	3	1	70	0	0	0	0	0	0	0	0	71	1	0	0	0	1	0	0	2	0
CABIN1	ENSG00000099991	ENST00000459824	retained_intron	0	0	0	31	0	0	0	0	0	0	24	0	4	0	1	0	0	0	0	0	0	2
CABIN1	ENSG00000099991	ENST00000467937	retained_intron	0	0	0	54	0	0	0	0	0	0	24	0	15	0	0	0	0	0	0	0	0	15
CABIN1	ENSG00000099991	ENST00000485008	processed_transcript	0	0	0	9	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0
CABIN1	ENSG00000099991	ENST00000495121	processed_transcript	0	0	0	4	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CABIN1	ENSG00000099991	ENST00000496016	retained_intron	0	0	0	41	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	26
CABIN1	ENSG00000099991	ENST00000617531	protein_coding	0	3	1	200	0	0	0	0	0	0	24	0	177	1	0	0	0	1	0	0	2	0
CABP7	ENSG00000100314	ENST00000216144	protein_coding	0	1	0	28	3	0	0	0	0	0	11	0	14	0	0	0	0	0	0	0	1	0
CACNA1I	ENSG00000100346	ENST00000401624	protein_coding	0	0	0	28	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000402142	protein_coding	0	0	0	28	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000404898	protein_coding	0	0	0	28	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000407673	protein_coding	0	0	0	28	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000471970	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CACNG2	ENSG00000166862	ENST00000300105	protein_coding	0	2	2	187	0	1	1	0	1	0	8	0	168	1	0	0	0	0	0	0	1	10
CARD10	ENSG00000100065	ENST00000251973	protein_coding	0	1	1	48	0	0	0	0	0	0	6	0	35	1	0	0	0	0	0	0	1	7
CARD10	ENSG00000100065	ENST00000403299	protein_coding	0	1	1	51	0	0	0	0	0	0	6	0	35	1	0	0	0	0	0	0	1	10
CARD10	ENSG00000100065	ENST00000406271	protein_coding	0	1	1	41	0	0	0	0	0	0	6	0	35	1	0	0	0	0	0	0	1	0
CARD10	ENSG00000100065	ENST00000433485	protein_coding	0	0	0	37	0	0	0	0	0	0	25	0	12	0	0	0	0	0	0	0	0	0
CARD10	ENSG00000100065	ENST00000437756	protein_coding	0	0	1	36	0	0	0	0	0	0	18	0	18	1	0	0	0	0	0	0	0	0
CARD10	ENSG00000100065	ENST00000467812	retained_intron	0	0	0	43	0	0	0	0	0	0	6	0	17	0	6	0	0	0	0	0	0	14
CARD10	ENSG00000100065	ENST00000486118	processed_transcript	0	0	0	37	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	12
CARD10	ENSG00000100065	ENST00000488141	retained_intron	0	0	0	43	0	0	0	0	0	0	6	0	23	0	2	0	0	0	0	0	0	12
CBX6	ENSG00000183741	ENST00000216083	protein_coding	0	0	0	12	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10
CBX6	ENSG00000183741	ENST00000407418	protein_coding	0	0	0	12	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10
CBX6	ENSG00000183741	ENST00000469420	retained_intron	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11
CBX7	ENSG00000100307	ENST00000216133	protein_coding	0	3	1	72	4	0	0	0	0	0	1	0	67	1	0	0	0	0	0	0	3	0
CBX7	ENSG00000100307	ENST00000401405	protein_coding	0	0	0	75	0	0	0	0	0	0	4	0	71	0	0	0	0	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000434260	protein_coding	0	1	1	73	0	0	0	0	0	0	11	0	62	1	0	0	0	0	0	0	1	0
CBX7	ENSG00000100307	ENST00000475962	processed_transcript	0	0	0	90	0	0	0	0	0	0	1	0	88	0	1	0	0	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000477827	retained_intron	0	0	0	53	0	0	0	0	0	0	15	0	38	0	0	0	0	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000482294	retained_intron	0	0	0	32	0	0	0	0	0	0	19	0	0	0	13	0	0	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000490741	retained_intron	0	0	0	37	0	0	0	0	0	0	4	0	5	0	4	0	0	0	0	0	0	24
CCDC134	ENSG00000100147	ENST00000255784	protein_coding	0	0	0	15	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
CCDC157	ENSG00000187860	ENST00000338306	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
CCDC157	ENSG00000187860	ENST00000399824	protein_coding	0	1	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CCDC157	ENSG00000187860	ENST00000405659	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
CCDC157	ENSG00000187860	ENST00000430839	protein_coding	0	0	0	10	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0
CCDC157	ENSG00000187860	ENST00000445005	protein_coding	0	0	0	10	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0
CCDC157	ENSG00000187860	ENST00000475975	retained_intron	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
CCDC157	ENSG00000187860	ENST00000482413	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
CDC45	ENSG00000093009	ENST00000263201	protein_coding	0	0	0	44	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0
CDC45	ENSG00000093009	ENST00000404724	protein_coding	0	0	0	44	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0
CDC45	ENSG00000093009	ENST00000407835	protein_coding	0	0	0	44	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0
CDC45	ENSG00000093009	ENST00000428937	nonsense_mediated_decay	0	0	0	36	0	0	0	0	0	0	3	0	32	0	0	0	0	0	0	0	0	1
CDC45	ENSG00000093009	ENST00000437685	protein_coding	0	0	0	44	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0
CDC45	ENSG00000093009	ENST00000438587	nonsense_mediated_decay	0	0	0	44	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0
CDC45	ENSG00000093009	ENST00000455750	protein_coding	0	0	0	8	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0
CDC45	ENSG00000093009	ENST00000471470	retained_intron	0	0	0	27	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	16
CDC45	ENSG00000093009	ENST00000483431	processed_transcript	0	0	0	17	0	0	0	0	0	0	4	0	13	0	0	0	0	0	0	0	0	0
CDC45	ENSG00000093009	ENST00000487669	retained_intron	0	0	0	19	0	0	0	0	0	0	2	0	17	0	0	0	0	0	0	0	0	0
CDC45	ENSG00000093009	ENST00000491520	retained_intron	0	0	0	8	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0
CDC45	ENSG00000093009	ENST00000493724	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CDC45	ENSG00000093009	ENST00000671972	protein_coding	0	0	0	27	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	16
CDC45	ENSG00000093009	ENST00000672837	nonsense_mediated_decay	0	0	0	44	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0
CDPF1	ENSG00000205643	ENST00000314567	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CDPF1	ENSG00000205643	ENST00000381037	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CDPF1	ENSG00000205643	ENST00000404583	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CDPF1	ENSG00000205643	ENST00000404744	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000262608	protein_coding	0	0	0	48	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000342247	protein_coding	0	0	0	48	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000400585	protein_coding	0	0	0	48	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000497534	processed_transcript	0	0	0	48	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000612582	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5
CELSR1	ENSG00000075275	ENST00000262738	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
CELSR1	ENSG00000075275	ENST00000468025	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CELSR1	ENSG00000075275	ENST00000674159	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
CELSR1	ENSG00000075275	ENST00000674341	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
CELSR1	ENSG00000075275	ENST00000674500	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000215980	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000402338	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000402420	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000404067	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000407253	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CENPM	ENSG00000100162	ENST00000472374	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CERK	ENSG00000100422	ENST00000216264	protein_coding	0	1	1	117	14	0	0	0	0	0	14	0	83	1	0	0	0	0	0	0	1	6
CERK	ENSG00000100422	ENST00000443629	nonsense_mediated_decay	0	0	0	112	0	0	0	0	0	0	21	0	83	0	2	0	0	0	0	0	0	6
CERK	ENSG00000100422	ENST00000460254	processed_transcript	0	0	0	19	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	6
CERK	ENSG00000100422	ENST00000471929	processed_transcript	0	0	0	15	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0
CHADL	ENSG00000100399	ENST00000216241	protein_coding	0	1	0	19	0	1	1	0	0	0	7	0	8	0	0	0	0	0	0	0	0	3
CHADL	ENSG00000100399	ENST00000417999	protein_coding	0	0	0	19	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	7
CHADL	ENSG00000100399	ENST00000455425	protein_coding	0	0	2	10	0	0	0	0	0	0	2	0	4	2	0	0	0	0	0	0	0	4
CHKB	ENSG00000100288	ENST00000406938	protein_coding	2	4	3	10	0	0	0	0	0	0	0	0	6	3	0	1	0	3	1	0	1	8
CHKB	ENSG00000100288	ENST00000463053	processed_transcript	1	2	0	47	0	0	0	0	0	0	0	0	49	0	1	1	0	2	0	0	0	0
CHKB	ENSG00000100288	ENST00000464225	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
CHKB	ENSG00000100288	ENST00000465842	retained_intron	0	0	0	19	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14
CHKB	ENSG00000100288	ENST00000468532	retained_intron	1	2	0	16	0	0	0	0	0	0	0	0	4	0	1	1	0	2	0	0	0	14
CHKB	ENSG00000100288	ENST00000471515	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18
CHKB	ENSG00000100288	ENST00000476289	retained_intron	1	2	0	16	0	0	0	0	0	0	0	0	4	0	7	1	0	2	0	0	0	8
CHKB	ENSG00000100288	ENST00000479003	retained_intron	1	2	0	16	0	0	0	0	0	0	0	0	4	0	7	1	0	2	0	0	0	8
CHKB	ENSG00000100288	ENST00000481673	retained_intron	1	3	0	15	0	0	0	0	0	0	0	0	6	0	5	1	0	3	0	0	0	8
CHKB	ENSG00000100288	ENST00000484266	retained_intron	1	2	0	16	0	0	0	0	0	0	0	0	4	0	7	1	0	2	0	0	0	8
CHKB	ENSG00000100288	ENST00000489453	retained_intron	0	0	0	19	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	14
CHKB	ENSG00000100288	ENST00000492582	retained_intron	1	2	0	16	0	0	0	0	0	0	0	0	4	0	7	1	0	2	0	0	0	8
CHKB-CPT1B	ENSG00000254413	ENST00000452668	processed_transcript	0	0	0	24	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19
